datetime,pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions,year,month,day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7
2024-11-20,259.625,141.86789,251.56715,18.5,64.2,0.0,0.0,0.0,9.4,1016.0,Clear,2024,11,20,2,0,320.8333333333333,662.75,458.60869565217394,324.7083333333333,243.66666666666663,294.75,394.1666666666667,385.64052795031057,140.5448197863545
2024-11-21,187.8333333333333,141.07133,257.83817,18.2,59.5,0.0,0.0,0.0,9.4,1015.4,Clear,2024,11,21,3,0,259.625,320.8333333333333,662.75,458.60869565217394,324.7083333333333,243.66666666666663,294.75,366.42028985507244,148.17690642651587
2024-11-22,262.6666666666667,138.25998,246.4203,18.5,66.5,0.0,0.0,0.0,7.6,1015.1,Clear,2024,11,22,4,0,187.8333333333333,259.625,320.8333333333333,662.75,458.60869565217394,324.7083333333333,243.66666666666663,351.14648033126286,161.69004266342168
2024-11-23,209.625,135.89658,227.67416,19.6,64.3,0.0,0.0,0.0,7.6,1015.5,Clear,2024,11,23,5,1,262.6666666666667,187.8333333333333,259.625,320.8333333333333,662.75,458.60869565217394,324.7083333333333,353.86076604554864,159.73270121840457
2024-11-24,136.08333333333334,136.12325,203.20462,20.3,59.6,0.0,0.0,0.0,14.8,1015.3,Clear,2024,11,24,6,1,209.625,262.6666666666667,187.8333333333333,259.625,320.8333333333333,662.75,458.60869565217394,337.4202898550725,168.89310332440425
2024-11-25,257.4166666666667,136.1312,295.33957,19.1,69.6,0.0,0.0,0.0,14.8,1015.3,Clear,2024,11,25,0,0,136.08333333333334,209.625,262.6666666666667,187.8333333333333,259.625,320.8333333333333,662.75,291.34523809523813,174.23109639325824
2024-11-26,154.52173913043478,136.84053,246.22581,18.6,65.9,0.0,0.0,0.0,13.0,1015.5,Clear,2024,11,26,1,0,257.4166666666667,136.08333333333334,209.625,262.6666666666667,187.8333333333333,259.625,320.8333333333333,233.44047619047615,60.38455975012925
2024-11-27,148.91666666666666,136.7895,243.84944,18.4,61.0,0.0,0.0,0.0,11.2,1015.0,Clear,2024,11,27,2,0,154.52173913043478,257.4166666666667,136.08333333333334,209.625,262.6666666666667,187.8333333333333,259.625,209.68167701863354,52.46754893939364
2024-11-28,169.95833333333334,137.35638,207.50545,17.9,63.1,0.0,0.0,0.0,9.4,1016.8,Clear,2024,11,28,3,0,148.91666666666666,154.52173913043478,257.4166666666667,136.08333333333334,209.625,262.6666666666667,187.8333333333333,193.86620082815733,51.58198670236683
2024-11-29,191.5,135.37587,213.9341,18.0,60.0,0.0,0.0,0.0,7.6,1017.4,Clear,2024,11,29,4,0,169.95833333333334,148.91666666666666,154.52173913043478,257.4166666666667,136.08333333333334,209.625,262.6666666666667,191.31262939958592,52.366900585568885
2024-11-30,188.29166666666663,133.51263,201.9324,18.0,63.3,0.0,0.0,0.0,11.2,1015.5,Clear,2024,11,30,5,1,191.5,169.95833333333334,148.91666666666666,154.52173913043478,257.4166666666667,136.08333333333334,209.625,181.1459627329193,42.10871318639664
2024-12-01,151.91666666666666,131.13998,178.25894,18.6,64.2,0.0,0.0,0.0,14.8,1013.8,Clear,2024,12,1,6,1,188.29166666666663,191.5,169.95833333333334,148.91666666666666,154.52173913043478,257.4166666666667,136.08333333333334,178.09834368530022,40.44307111096289
2024-12-02,135.625,132.89069,160.13388,18.5,68.2,0.0,0.0,0.0,9.4,1013.9,Clear,2024,12,2,0,0,151.91666666666666,188.29166666666663,191.5,169.95833333333334,148.91666666666666,154.52173913043478,257.4166666666667,180.36024844720495,38.07505226498291
2024-12-03,120.125,132.95303,168.33968,18.7,67.0,0.0,0.0,0.0,14.8,1015.8,Clear,2024,12,3,1,0,135.625,151.91666666666666,188.29166666666663,191.5,169.95833333333334,148.91666666666666,154.52173913043478,162.96143892339543,20.987212316023058
2024-12-04,83.41666666666667,132.71857,275.83896,18.6,58.7,0.0,0.0,0.0,18.4,1015.2,Clear,2024,12,4,2,0,120.125,135.625,151.91666666666666,188.29166666666663,191.5,169.95833333333334,148.91666666666666,158.04761904761904,26.575336534176547
2024-12-05,81.08333333333333,136.08592,256.58264,16.6,52.2,0.0,0.0,0.0,21.9,1014.8,Clear,2024,12,5,3,0,83.41666666666667,120.125,135.625,151.91666666666666,188.29166666666663,191.5,169.95833333333334,148.69047619047618,38.967941901410704
2024-12-06,92.66666666666669,134.8514,272.87555,16.4,53.7,0.0,0.0,0.0,15.0,1013.7,Clear,2024,12,6,4,0,81.08333333333333,83.41666666666667,120.125,135.625,151.91666666666666,188.29166666666663,191.5,135.99404761904762,44.90918967717283
2024-12-07,109.375,134.45602,255.96198,15.6,55.6,0.0,0.0,0.0,7.6,1013.4,Clear,2024,12,7,5,1,92.66666666666669,81.08333333333333,83.41666666666667,120.125,135.625,151.91666666666666,188.29166666666663,121.875,39.79516418602337
2024-12-08,148.41666666666666,128.14282,251.15091,16.0,58.9,0.093,100.0,4.17,16.6,1012.9,"Rain, Partially cloudy",2024,12,8,6,1,109.375,92.66666666666669,81.08333333333333,83.41666666666667,120.125,135.625,151.91666666666666,110.60119047619048,26.948455355209283
2024-12-09,95.04166666666669,129.45332,237.85864,14.6,70.2,0.0,0.0,0.0,11.2,1015.7,Clear,2024,12,9,0,0,148.41666666666666,109.375,92.66666666666669,81.08333333333333,83.41666666666667,120.125,135.625,110.10119047619048,26.072358104759513
2024-12-10,109.54166666666669,134.17386,316.2143,13.8,62.5,0.0,0.0,0.0,20.5,1017.5,Clear,2024,12,10,1,0,95.04166666666669,148.41666666666666,109.375,92.66666666666669,81.08333333333333,83.41666666666667,120.125,104.30357142857143,23.869942191207755
2024-12-11,114.91666666666669,136.4367,192.43146,13.2,48.7,0.0,0.0,0.0,14.8,1017.3,Clear,2024,12,11,2,0,109.54166666666669,95.04166666666669,148.41666666666666,109.375,92.66666666666669,81.08333333333333,83.41666666666667,102.79166666666666,23.020874182969408
2024-12-12,167.54166666666666,135.37297,210.3593,13.3,57.2,0.0,0.0,0.0,11.2,1016.8,Clear,2024,12,12,3,0,114.91666666666669,109.54166666666669,95.04166666666669,148.41666666666666,109.375,92.66666666666669,81.08333333333333,107.29166666666667,21.63961987069341
2024-12-13,122.66666666666669,136.71432,325.0593,14.0,54.4,0.0,0.0,0.0,20.5,1017.8,Clear,2024,12,13,4,0,167.54166666666666,114.91666666666669,109.54166666666669,95.04166666666669,148.41666666666666,109.375,92.66666666666669,119.64285714285715,27.94327978102427
2024-12-14,100.83333333333331,135.76347,201.69885,13.8,51.2,0.0,0.0,0.0,18.4,1018.0,Clear,2024,12,14,5,1,122.66666666666669,167.54166666666666,114.91666666666669,109.54166666666669,95.04166666666669,148.41666666666666,109.375,123.92857142857143,25.291034156991785
2024-12-15,176.41666666666666,135.9878,135.05711,13.1,57.2,0.0,0.0,0.0,9.4,1019.5,Clear,2024,12,15,6,1,100.83333333333331,122.66666666666669,167.54166666666666,114.91666666666669,109.54166666666669,95.04166666666669,148.41666666666666,122.70833333333334,26.29632156362832
2024-12-16,266.8260869565217,135.41193,126.69617,12.8,68.8,0.0,0.0,0.0,7.6,1017.7,Clear,2024,12,16,0,0,176.41666666666666,100.83333333333331,122.66666666666669,167.54166666666666,114.91666666666669,109.54166666666669,95.04166666666669,126.70833333333334,32.302336946762686
2024-12-17,291.0416666666667,133.48349,141.6399,13.6,71.1,0.0,0.0,0.0,11.2,1016.3,Clear,2024,12,17,1,0,266.8260869565217,176.41666666666666,100.83333333333331,122.66666666666669,167.54166666666666,114.91666666666669,109.54166666666669,151.24896480331265,58.701440620236
2024-12-18,374.9583333333333,134.0801,157.92702,12.7,78.8,0.0,0.0,0.0,9.4,1015.9,Clear,2024,12,18,2,0,291.0416666666667,266.8260869565217,176.41666666666666,100.83333333333331,122.66666666666669,167.54166666666666,114.91666666666669,177.17753623188406,75.02401820690316
2024-12-19,302.0416666666667,131.80606,205.67749,13.3,74.0,0.0,0.0,0.0,13.0,1015.7,Clear,2024,12,19,3,0,374.9583333333333,291.0416666666667,266.8260869565217,176.41666666666666,100.83333333333331,122.66666666666669,167.54166666666666,214.32634575569358,99.45870946216169
2024-12-20,332.9583333333333,124.46577,159.04105,15.0,75.2,0.0,0.0,0.0,7.6,1015.4,Clear,2024,12,20,4,0,302.0416666666667,374.9583333333333,291.0416666666667,266.8260869565217,176.41666666666666,100.83333333333331,122.66666666666669,233.54063146997933,101.8766077368046
2024-12-21,223.4782608695652,131.75346,122.87884,14.5,74.2,0.0,0.0,0.0,11.2,1015.9,Clear,2024,12,21,5,1,332.9583333333333,302.0416666666667,374.9583333333333,291.0416666666667,266.8260869565217,176.41666666666666,100.83333333333331,263.582298136646,94.46903411838132
2024-12-22,288.8333333333333,131.75502,177.63191,14.9,71.6,0.0,0.0,0.0,9.4,1015.7,Clear,2024,12,22,6,1,223.4782608695652,332.9583333333333,302.0416666666667,374.9583333333333,291.0416666666667,266.8260869565217,176.41666666666666,281.1030020703934,66.48141750367876
2024-12-23,276.0,80.07498,273.30038,14.4,78.9,0.245,100.0,12.5,11.2,1015.7,"Rain, Partially cloudy",2024,12,23,0,0,288.8333333333333,223.4782608695652,332.9583333333333,302.0416666666667,374.9583333333333,291.0416666666667,266.8260869565217,297.16252587991715,47.982365347495595
2024-12-24,192.7083333333333,106.01551,213.38332,14.9,81.1,1.926,100.0,4.17,11.2,1016.9,"Rain, Partially cloudy",2024,12,24,1,0,276.0,288.8333333333333,223.4782608695652,332.9583333333333,302.0416666666667,374.9583333333333,291.0416666666667,298.47308488612833,47.13345295850073
2024-12-25,209.41666666666663,127.179306,186.32426,14.5,82.5,0.0,0.0,0.0,11.2,1018.9,Partially cloudy,2024,12,25,2,0,192.7083333333333,276.0,288.8333333333333,223.4782608695652,332.9583333333333,302.0416666666667,374.9583333333333,284.4254658385093,62.02013357863435
2024-12-26,211.8260869565217,130.30206,142.41821,15.3,77.1,0.0,0.0,0.0,7.6,1020.7,Clear,2024,12,26,3,0,209.41666666666663,192.7083333333333,276.0,288.8333333333333,223.4782608695652,332.9583333333333,302.0416666666667,260.7766563146998,52.589983722793825
2024-12-27,156.91666666666666,33.321457,257.2328,14.5,94.5,44.298,100.0,25.0,18.4,1019.3,"Rain, Partially cloudy",2024,12,27,4,0,211.8260869565217,209.41666666666663,192.7083333333333,276.0,288.8333333333333,223.4782608695652,332.9583333333333,247.8887163561076,51.84094667713642
2024-12-28,88.0,28.574167,258.6593,14.9,96.3,5.555,100.0,4.17,9.4,1018.9,"Rain, Overcast",2024,12,28,5,1,156.91666666666666,211.8260869565217,209.41666666666663,192.7083333333333,276.0,288.8333333333333,223.4782608695652,222.73990683229812,46.0737420936669
2024-12-29,111.0,105.27714,314.41837,13.4,93.5,0.0,0.0,0.0,18.4,1020.6,Partially cloudy,2024,12,29,6,1,88.0,156.91666666666666,211.8260869565217,209.41666666666663,192.7083333333333,276.0,288.8333333333333,203.38586956521735,68.64034804669132
2024-12-30,112.8695652173913,131.94312,200.41238,11.4,92.7,0.0,0.0,0.0,14.8,1020.2,Partially cloudy,2024,12,30,0,0,111.0,88.0,156.91666666666666,211.8260869565217,209.41666666666663,192.7083333333333,276.0,177.98110766045548,64.53041998246488
2024-12-31,174.41666666666666,73.32479,151.1243,11.7,86.0,0.0,0.0,0.0,7.6,1021.0,Partially cloudy,2024,12,31,1,0,112.8695652173913,111.0,88.0,156.91666666666666,211.8260869565217,209.41666666666663,192.7083333333333,154.6767598343685,51.340711476255635
2025-01-01,216.91666666666663,132.44693,150.36815,10.5,90.7,0.0,0.0,0.0,11.7,1019.1,Partially cloudy,2025,1,1,2,0,174.41666666666666,112.8695652173913,111.0,88.0,156.91666666666666,211.8260869565217,209.41666666666663,152.0636645962733,49.51544775994308
2025-01-02,198.75,133.04428,151.6673,10.5,90.9,0.0,0.0,0.0,11.4,1018.4,Partially cloudy,2025,1,2,3,0,216.91666666666663,174.41666666666666,112.8695652173913,111.0,88.0,156.91666666666666,211.8260869565217,153.13509316770185,51.02154237505321
2025-01-03,262.0,128.33183,84.821655,12.0,91.0,0.0,0.0,0.0,6.9,1018.1,Partially cloudy,2025,1,3,4,0,198.75,216.91666666666663,174.41666666666666,112.8695652173913,111.0,88.0,156.91666666666666,151.26708074534162,48.701210454678645
2025-01-04,276.3333333333333,137.99513,85.77849,12.7,92.9,0.0,0.0,0.0,11.2,1016.1,Partially cloudy,2025,1,4,5,1,262.0,198.75,216.91666666666663,174.41666666666666,112.8695652173913,111.0,88.0,166.27898550724635,64.3987680938311
2025-01-05,260.3333333333333,89.27407,170.5979,12.0,89.1,0.0,0.0,0.0,13.0,1016.0,Partially cloudy,2025,1,5,6,1,276.3333333333333,262.0,198.75,216.91666666666663,174.41666666666666,112.8695652173913,111.0,193.18374741200827,65.57502624645106
2025-01-06,180.30827294685992,87.75849,206.35077,12.6,90.5,0.074,100.0,4.17,12.4,1017.1,"Rain, Partially cloudy",2025,1,6,0,0,260.3333333333333,276.3333333333333,262.0,198.75,216.91666666666663,174.41666666666666,112.8695652173913,214.51708074534162,58.26609244990235
2025-01-07,166.95561594202897,138.55482,246.50882,12.3,92.8,0.0,0.0,0.0,17.1,1018.0,Partially cloudy,2025,1,7,1,0,180.30827294685992,260.3333333333333,276.3333333333333,262.0,198.75,216.91666666666663,174.41666666666666,224.15118184955142,41.94825972883947
2025-01-08,126.58333333333331,140.75502,211.6662,12.8,80.6,0.0,0.0,0.0,21.1,1015.8,Clear,2025,1,8,2,0,166.95561594202897,180.30827294685992,260.3333333333333,276.3333333333333,262.0,198.75,216.91666666666663,223.08531746031744,43.48907383163526
2025-01-09,258.8333333333333,141.31277,120.3686,13.1,77.9,0.0,0.0,0.0,10.6,1018.2,Clear,2025,1,9,3,0,126.58333333333331,166.95561594202897,180.30827294685992,260.3333333333333,276.3333333333333,262.0,198.75,210.18055555555557,56.94536531550954
2025-01-10,258.2173913043478,141.7745,160.66422,11.8,90.4,0.0,0.0,0.0,9.9,1019.9,Partially cloudy,2025,1,10,4,0,258.8333333333333,126.58333333333331,166.95561594202897,180.30827294685992,260.3333333333333,276.3333333333333,262.0,218.76388888888889,59.41011094208973
2025-01-11,170.08333333333334,121.90006,222.77167,12.2,93.2,0.63,100.0,4.17,17.3,1018.6,"Rain, Partially cloudy",2025,1,11,5,1,258.2173913043478,258.8333333333333,126.58333333333331,166.95561594202897,180.30827294685992,260.3333333333333,276.3333333333333,218.22351621808141,58.966856825648605
2025-01-12,152.58333333333334,82.96169,159.56987,12.6,91.5,0.0,0.0,0.0,11.4,1019.5,Partially cloudy,2025,1,12,6,1,170.08333333333334,258.2173913043478,258.8333333333333,126.58333333333331,166.95561594202897,180.30827294685992,260.3333333333333,203.04494478951003,55.06139659825574
2025-01-13,125.25,139.96315,207.63449,12.7,90.4,0.0,0.0,0.0,14.0,1018.8,Partially cloudy,2025,1,13,0,0,152.58333333333334,170.08333333333334,258.2173913043478,258.8333333333333,126.58333333333331,166.95561594202897,180.30827294685992,187.65208764665286,51.31013347570117
2025-01-14,154.95833333333334,146.3771,148.6538,12.9,87.4,0.0,0.0,0.0,12.4,1019.0,Clear,2025,1,14,1,0,125.25,152.58333333333334,170.08333333333334,258.2173913043478,258.8333333333333,126.58333333333331,166.95561594202897,179.78662008281572,56.573563690851266
2025-01-15,269.1666666666667,95.47892,166.36357,11.9,93.2,0.037,100.0,4.17,10.1,1020.3,"Rain, Partially cloudy",2025,1,15,2,0,154.95833333333334,125.25,152.58333333333334,170.08333333333334,258.2173913043478,258.8333333333333,126.58333333333331,178.07272256728774,57.205267378238176
2025-01-16,153.04347826086956,110.769394,142.43736,13.5,89.2,4.408,100.0,12.5,9.4,1021.0,"Rain, Partially cloudy",2025,1,16,3,0,269.1666666666667,154.95833333333334,125.25,152.58333333333334,170.08333333333334,258.2173913043478,258.8333333333333,198.4417701863354,61.07006691285058
2025-01-17,154.91304347826087,149.94037,227.2024,11.9,90.8,0.0,0.0,0.0,17.3,1020.7,Partially cloudy,2025,1,17,4,0,153.04347826086956,269.1666666666667,154.95833333333334,125.25,152.58333333333334,170.08333333333334,258.2173913043478,183.328933747412,56.55734209667898
2025-01-18,162.04166666666666,124.75785,87.3615,13.8,84.8,0.0,0.0,0.0,10.1,1018.5,Partially cloudy,2025,1,18,5,1,154.91304347826087,153.04347826086956,269.1666666666667,154.95833333333334,125.25,152.58333333333334,170.08333333333334,168.57116977225675,46.308815273032955
2025-01-19,217.0434782608696,144.3634,99.59616,16.7,79.0,0.0,0.0,0.0,8.8,1017.0,Partially cloudy,2025,1,19,6,1,162.04166666666666,154.91304347826087,153.04347826086956,269.1666666666667,154.95833333333334,125.25,152.58333333333334,167.4223602484472,46.364763310204715
2025-01-20,174.9,146.17351,214.60583,16.7,78.6,0.0,0.0,0.0,16.0,1015.4,Clear,2025,1,20,0,0,217.0434782608696,162.04166666666666,154.91304347826087,153.04347826086956,269.1666666666667,154.95833333333334,125.25,176.63095238095238,49.23856738784359
2025-01-21,135.45833333333334,150.90306,189.3912,16.1,74.7,0.0,0.0,0.0,16.0,1014.2,Clear,2025,1,21,1,0,174.9,217.0434782608696,162.04166666666666,154.91304347826087,153.04347826086956,269.1666666666667,154.95833333333334,183.7238095238095,43.88897485297775
2025-01-22,119.95833333333331,148.74597,103.630264,16.1,77.2,0.0,0.0,0.0,11.7,1013.9,Clear,2025,1,22,2,0,135.45833333333334,174.9,217.0434782608696,162.04166666666666,154.91304347826087,153.04347826086956,269.1666666666667,180.93809523809526,46.55683770892129
2025-01-23,118.0,140.93588,201.16968,17.1,71.9,0.463,100.0,4.17,17.3,1015.4,"Rain, Partially cloudy",2025,1,23,3,0,119.95833333333331,135.45833333333334,174.9,217.0434782608696,162.04166666666666,154.91304347826087,153.04347826086956,159.62261904761905,30.981281159695342
2025-01-24,90.375,157.88171,281.30334,15.7,67.4,0.0,0.0,0.0,19.0,1015.6,Clear,2025,1,24,4,0,118.0,119.95833333333331,135.45833333333334,174.9,217.0434782608696,162.04166666666666,154.91304347826087,154.61640786749484,34.81561183340957
2025-01-25,72.25,161.96962,200.29552,14.8,60.5,0.0,0.0,0.0,19.9,1015.0,Clear,2025,1,25,5,1,90.375,118.0,119.95833333333331,135.45833333333334,174.9,217.0434782608696,162.04166666666666,145.3966873706004,42.43545831384043
2025-01-26,85.20833333333333,163.98251,166.52806,14.4,60.9,0.0,0.0,0.0,16.6,1014.9,Clear,2025,1,26,6,1,72.25,90.375,118.0,119.95833333333331,135.45833333333334,174.9,217.0434782608696,132.56930641821947,49.5415639584202
2025-01-27,112.29166666666669,164.21417,192.04034,14.1,67.6,0.0,0.0,0.0,17.1,1013.5,Clear,2025,1,27,0,0,85.20833333333333,72.25,90.375,118.0,119.95833333333331,135.45833333333334,174.9,113.73571428571428,35.00106205871517
2025-01-28,115.0,164.03267,144.04764,14.5,65.6,0.0,0.0,0.0,11.7,1013.1,Clear,2025,1,28,1,0,112.29166666666669,85.20833333333333,72.25,90.375,118.0,119.95833333333331,135.45833333333334,104.79166666666666,22.551753750477
2025-01-29,227.79166666666663,157.52277,199.99881,15.8,71.9,0.0,0.0,0.0,14.8,1014.5,Clear,2025,1,29,2,0,115.0,112.29166666666669,85.20833333333333,72.25,90.375,118.0,119.95833333333331,101.8690476190476,18.95373003593388
2025-01-30,181.3913043478261,158.96219,161.48439,17.1,76.4,0.0,0.0,0.0,13.0,1011.3,Clear,2025,1,30,3,0,227.79166666666663,115.0,112.29166666666669,85.20833333333333,72.25,90.375,118.0,117.27380952380952,51.67784857236917
2025-01-31,180.4,161.4749,116.671875,17.4,81.1,0.0,0.0,0.0,8.1,1011.0,Clear,2025,1,31,4,0,181.3913043478261,227.79166666666663,115.0,112.29166666666669,85.20833333333333,72.25,90.375,126.32971014492753,57.09649819369465
2025-02-01,222.875,149.96512,212.44861,16.7,86.6,0.0,0.0,0.0,9.4,1013.4,Partially cloudy,2025,2,1,5,1,180.4,181.3913043478261,227.79166666666663,115.0,112.29166666666669,85.20833333333333,72.25,139.19042443064183,57.78282601795835
2025-02-02,184.5652173913044,162.42159,276.80188,15.5,85.4,0.0,0.0,0.0,13.5,1015.5,Partially cloudy,2025,2,2,6,1,222.875,180.4,181.3913043478261,227.79166666666663,115.0,112.29166666666669,85.20833333333333,160.70828157349894,56.73636463042057
2025-02-03,112.75,169.7145,162.96034,15.6,72.5,0.0,0.0,0.0,9.9,1014.8,Clear,2025,2,3,0,0,184.5652173913044,222.875,180.4,181.3913043478261,227.79166666666663,115.0,112.29166666666669,174.90212215320912,46.13882287616342
2025-02-04,153.75,92.98545,125.859375,18.4,66.9,0.185,100.0,4.17,11.7,1014.6,"Rain, Partially cloudy",2025,2,4,1,0,112.75,184.5652173913044,222.875,180.4,181.3913043478261,227.79166666666663,115.0,174.9675983436853,46.03537227028502
2025-02-05,111.41666666666669,171.52217,314.3139,16.1,71.1,0.0,0.0,0.0,18.4,1015.7,Clear,2025,2,5,2,0,153.75,112.75,184.5652173913044,222.875,180.4,181.3913043478261,227.79166666666663,180.50331262939957,39.48649072821265
2025-02-06,93.58333333333331,176.66493,532.8719,16.3,59.1,0.0,0.0,0.0,18.5,1017.4,Clear,2025,2,6,3,0,111.41666666666669,153.75,112.75,184.5652173913044,222.875,180.4,181.3913043478261,163.87831262939963,40.737246568714355
2025-02-07,68.33333333333333,176.85866,423.95392,15.1,54.8,0.0,0.0,0.0,18.4,1016.8,Clear,2025,2,7,4,0,93.58333333333331,111.41666666666669,153.75,112.75,184.5652173913044,222.875,180.4,151.33431677018635,47.41721902167035
2025-02-08,74.54166666666667,173.02534,215.27028,16.3,53.5,0.0,0.0,0.0,16.6,1015.4,Clear,2025,2,8,5,1,68.33333333333333,93.58333333333331,111.41666666666669,153.75,112.75,184.5652173913044,222.875,135.32479296066253,54.37611500789232
2025-02-09,105.125,176.02736,133.95511,16.9,60.6,0.0,0.0,0.0,8.2,1014.7,Clear,2025,2,9,6,1,74.54166666666667,68.33333333333333,93.58333333333331,111.41666666666669,153.75,112.75,184.5652173913044,114.13431677018635,42.08496766720106
2025-02-10,127.625,162.63625,136.82959,18.2,63.4,0.0,0.0,0.0,8.8,1014.2,Partially cloudy,2025,2,10,0,0,105.125,74.54166666666667,68.33333333333333,93.58333333333331,111.41666666666669,153.75,112.75,102.78571428571429,28.41944052699934
2025-02-11,121.875,175.33095,139.4793,19.4,60.5,0.0,0.0,0.0,10.6,1013.4,Clear,2025,2,11,1,0,127.625,105.125,74.54166666666667,68.33333333333333,93.58333333333331,111.41666666666669,153.75,104.91071428571429,29.810740092584982
2025-02-12,79.875,180.88567,472.26068,18.5,60.0,0.0,0.0,0.0,27.0,1014.5,Clear,2025,2,12,2,0,121.875,127.625,105.125,74.54166666666667,68.33333333333333,93.58333333333331,111.41666666666669,100.35714285714286,22.69158221541812
2025-02-13,57.869565217391305,184.76773,517.97845,17.9,52.1,0.0,0.0,0.0,19.5,1015.0,Clear,2025,2,13,3,0,79.875,121.875,127.625,105.125,74.54166666666667,68.33333333333333,93.58333333333331,95.85119047619047,23.254129675341453
2025-02-14,60.458333333333336,180.49278,367.98248,17.4,51.4,0.0,0.0,0.0,26.7,1013.2,Clear,2025,2,14,4,0,57.869565217391305,79.875,121.875,127.625,105.125,74.54166666666667,68.33333333333333,90.74922360248448,27.38545082448662
2025-02-15,86.29166666666667,174.60829,158.76085,18.6,53.2,0.0,0.0,0.0,9.4,1011.4,Clear,2025,2,15,5,1,60.458333333333336,57.869565217391305,79.875,121.875,127.625,105.125,74.54166666666667,89.62422360248446,28.594824773320365
2025-02-16,146.20833333333334,169.63031,200.06114,19.7,60.2,0.0,0.0,0.0,13.0,1012.7,Partially cloudy,2025,2,16,6,1,86.29166666666667,60.458333333333336,57.869565217391305,79.875,121.875,127.625,105.125,91.30279503105591,27.898277188815648
2025-02-17,92.41666666666669,177.29343,198.05327,19.8,61.2,0.0,0.0,0.0,8.2,1015.5,Partially cloudy,2025,2,17,0,0,146.20833333333334,86.29166666666667,60.458333333333336,57.869565217391305,79.875,121.875,127.625,97.17184265010353,34.766669783478875
2025-02-18,82.08333333333333,161.40048,226.44577,20.2,58.5,0.0,0.0,0.0,11.9,1014.9,Partially cloudy,2025,2,18,1,0,92.41666666666669,146.20833333333334,86.29166666666667,60.458333333333336,57.869565217391305,79.875,121.875,92.14208074534163,32.06882010958751
2025-02-19,79.08333333333333,157.25102,168.10738,19.7,57.2,0.0,0.0,0.0,11.4,1013.4,Partially cloudy,2025,2,19,2,0,82.08333333333333,92.41666666666669,146.20833333333334,86.29166666666667,60.458333333333336,57.869565217391305,79.875,86.45755693581782,29.329707848396467
2025-02-20,52.29166666666666,125.83112,488.0621,20.5,68.7,0.848,100.0,8.33,23.8,1013.8,"Rain, Partially cloudy",2025,2,20,3,0,79.08333333333333,82.08333333333333,92.41666666666669,146.20833333333334,86.29166666666667,60.458333333333336,57.869565217391305,86.34446169772256,29.360830366975126
2025-02-21,84.16666666666667,175.8385,367.7784,19.6,65.8,0.4,100.0,12.5,16.5,1016.7,"Rain, Partially cloudy",2025,2,21,4,0,52.29166666666666,79.08333333333333,82.08333333333333,92.41666666666669,146.20833333333334,86.29166666666667,60.458333333333336,85.54761904761904,30.32237504832608
2025-02-22,63.625,188.43877,423.68045,17.5,75.0,0.0,0.0,0.0,17.7,1016.8,Clear,2025,2,22,5,1,84.16666666666667,52.29166666666666,79.08333333333333,82.08333333333333,92.41666666666669,146.20833333333334,86.29166666666667,88.93452380952382,28.3102321790491
2025-02-23,65.17391304347827,194.0425,306.03632,18.2,66.6,0.0,0.0,0.0,12.4,1017.7,Clear,2025,2,23,6,1,63.625,84.16666666666667,52.29166666666666,79.08333333333333,82.08333333333333,92.41666666666669,146.20833333333334,85.69642857142857,29.913781529534923
2025-02-24,83.95833333333333,195.94206,308.6323,18.9,68.9,0.0,0.0,0.0,13.7,1018.7,Clear,2025,2,24,0,0,65.17391304347827,63.625,84.16666666666667,52.29166666666666,79.08333333333333,82.08333333333333,92.41666666666669,74.120082815735,14.085492008174036
2025-02-25,87.83333333333333,166.42403,233.98837,19.8,63.1,0.0,0.0,0.0,8.2,1019.0,Partially cloudy,2025,2,25,1,0,83.95833333333333,65.17391304347827,63.625,84.16666666666667,52.29166666666666,79.08333333333333,82.08333333333333,72.91174948240165,12.531375404664237
2025-02-26,106.83333333333331,175.70764,161.41635,23.5,57.4,0.0,0.0,0.0,10.6,1018.4,Partially cloudy,2025,2,26,2,0,87.83333333333333,83.95833333333333,65.17391304347827,63.625,84.16666666666667,52.29166666666666,79.08333333333333,73.73317805383023,13.391693427866302
2025-02-27,65.625,68.61737,291.7018,21.8,64.0,0.0,0.0,0.0,17.8,1015.5,Partially cloudy,2025,2,27,3,0,106.83333333333331,87.83333333333333,83.95833333333333,65.17391304347827,63.625,84.16666666666667,52.29166666666666,77.69746376811592,18.407479940849903
2025-02-28,52.90476190476191,90.18326,456.94846,21.4,67.9,3.9,100.0,12.5,14.0,1012.3,"Rain, Partially cloudy",2025,2,28,4,0,65.625,106.83333333333331,87.83333333333333,83.95833333333333,65.17391304347827,63.625,84.16666666666667,79.60222567287784,15.852996227382347
2025-03-01,57.083333333333336,153.51512,381.35587,21.6,76.1,0.815,100.0,8.33,17.3,1013.4,"Rain, Partially cloudy",2025,3,1,5,1,52.90476190476191,65.625,106.83333333333331,87.83333333333333,83.95833333333333,65.17391304347827,63.625,75.13623927832002,18.53020122683433
2025-03-02,45.0,206.61867,323.16232,20.1,61.5,0.0,0.0,0.0,19.9,1012.9,Clear,2025,3,2,6,1,57.083333333333336,52.90476190476191,65.625,106.83333333333331,87.83333333333333,83.95833333333333,65.17391304347827,74.20171546879621,19.354136444714094
