datetime,value
2020-04-02 00:00:00+05:30,23.666666666666668
2020-04-03 00:00:00+05:30,37.291666666666664
2020-04-04 00:00:00+05:30,37.166666666666664
2020-04-05 00:00:00+05:30,44.416666666666664
2020-04-06 00:00:00+05:30,50.416666666666664
2020-04-07 00:00:00+05:30,30.916666666666668
2020-04-08 00:00:00+05:30,35.166666666666664
2020-04-09 00:00:00+05:30,36.541666666666664
2020-04-10 00:00:00+05:30,59.958333333333336
2020-04-11 00:00:00+05:30,44.291666666666664
2020-04-12 00:00:00+05:30,42.291666666666664
2020-04-13 00:00:00+05:30,60.833333333333336
2020-04-14 00:00:00+05:30,45.0
2020-04-15 00:00:00+05:30,49.083333333333336
2020-04-16 00:00:00+05:30,65.0
2020-04-17 00:00:00+05:30,23.541666666666668
2020-04-18 00:00:00+05:30,27.625
2020-04-19 00:00:00+05:30,33.166666666666664
2020-04-20 00:00:00+05:30,37.833333333333336
2020-04-21 00:00:00+05:30,34.083333333333336
2020-04-22 00:00:00+05:30,49.458333333333336
2020-04-23 00:00:00+05:30,47.791666666666664
2020-04-24 00:00:00+05:30,51.8125
2020-04-25 00:00:00+05:30,
2020-04-26 00:00:00+05:30,41.458333333333336
2020-04-27 00:00:00+05:30,27.375
2020-04-28 00:00:00+05:30,38.916666666666664
2020-04-29 00:00:00+05:30,52.34782608695652
2020-04-30 00:00:00+05:30,51.86363636363637
2020-05-01 00:00:00+05:30,55.705882352941174
2020-05-02 00:00:00+05:30,35.916666666666664
2020-05-03 00:00:00+05:30,32.416666666666664
2020-05-04 00:00:00+05:30,26.8
2020-05-05 00:00:00+05:30,45.083333333333336
2020-05-06 00:00:00+05:30,54.21052631578947
2020-05-07 00:00:00+05:30,25.91304347826087
2020-05-08 00:00:00+05:30,45.73684210526316
2020-05-09 00:00:00+05:30,54.75
2020-05-10 00:00:00+05:30,43.75
2020-05-11 00:00:00+05:30,45.916666666666664
2020-05-12 00:00:00+05:30,42.4
2020-05-13 00:00:00+05:30,64.52173913043478
2020-05-14 00:00:00+05:30,43.76923076923077
2020-05-15 00:00:00+05:30,58.5
2020-05-16 00:00:00+05:30,74.79166666666667
2020-05-17 00:00:00+05:30,90.34782608695652
2020-05-18 00:00:00+05:30,88.52631578947368
2020-05-19 00:00:00+05:30,91.47826086956522
2020-05-20 00:00:00+05:30,62.34782608695652
2020-05-21 00:00:00+05:30,44.208333333333336
2020-05-22 00:00:00+05:30,71.70833333333333
2020-05-23 00:00:00+05:30,59.25
2020-05-24 00:00:00+05:30,46.875
2020-05-25 00:00:00+05:30,60.666666666666664
2020-05-26 00:00:00+05:30,58.375
2020-05-27 00:00:00+05:30,44.529411764705884
2020-05-28 00:00:00+05:30,37.083333333333336
2020-05-29 00:00:00+05:30,25.047619047619047
2020-05-30 00:00:00+05:30,23.263157894736842
2020-05-31 00:00:00+05:30,21.166666666666668
2020-06-01 00:00:00+05:30,38.73913043478261
2020-06-02 00:00:00+05:30,42.470588235294116
2020-06-03 00:00:00+05:30,46.416666666666664
2020-06-04 00:00:00+05:30,63.875
2020-06-05 00:00:00+05:30,34.65217391304348
2020-06-06 00:00:00+05:30,31.0
2020-06-07 00:00:00+05:30,35.416666666666664
2020-06-08 00:00:00+05:30,40.0
2020-06-09 00:00:00+05:30,58.04545454545455
2020-06-10 00:00:00+05:30,47.95454545454545
2020-06-11 00:00:00+05:30,46.391304347826086
2020-06-12 00:00:00+05:30,60.0
2020-06-13 00:00:00+05:30,45.578947368421055
2020-06-14 00:00:00+05:30,61.625
2020-06-15 00:00:00+05:30,47.041666666666664
2020-06-16 00:00:00+05:30,38.0
2020-06-17 00:00:00+05:30,28.666666666666668
2020-06-18 00:00:00+05:30,35.56521739130435
2020-06-19 00:00:00+05:30,62.25
2020-06-20 00:00:00+05:30,36.0
2020-06-21 00:00:00+05:30,39.041666666666664
2020-06-22 00:00:00+05:30,39.166666666666664
2020-06-23 00:00:00+05:30,25.666666666666668
2020-06-24 00:00:00+05:30,28.291666666666668
2020-06-25 00:00:00+05:30,31.652173913043477
2020-06-26 00:00:00+05:30,40.25
2020-06-27 00:00:00+05:30,37.958333333333336
2020-06-28 00:00:00+05:30,56.625
2020-06-29 00:00:00+05:30,36.0
2020-06-30 00:00:00+05:30,38.8421052631579
2020-07-01 00:00:00+05:30,48.583333333333336
2020-07-02 00:00:00+05:30,58.375
2020-07-03 00:00:00+05:30,59.72727272727273
2020-07-04 00:00:00+05:30,43.041666666666664
2020-07-05 00:00:00+05:30,26.782608695652176
2020-07-06 00:00:00+05:30,40.791666666666664
2020-07-07 00:00:00+05:30,15.166666666666666
2020-07-08 00:00:00+05:30,21.26086956521739
2020-07-09 00:00:00+05:30,27.541666666666668
2020-07-10 00:00:00+05:30,21.708333333333332
2020-07-11 00:00:00+05:30,17.625
2020-07-12 00:00:00+05:30,18.541666666666668
2020-07-13 00:00:00+05:30,28.0
2020-07-14 00:00:00+05:30,36.833333333333336
2020-07-15 00:00:00+05:30,37.625
2020-07-16 00:00:00+05:30,28.0
2020-07-17 00:00:00+05:30,42.541666666666664
2020-07-18 00:00:00+05:30,38.166666666666664
2020-07-19 00:00:00+05:30,21.458333333333332
2020-07-20 00:00:00+05:30,16.666666666666668
2020-07-21 00:00:00+05:30,19.916666666666668
2020-07-22 00:00:00+05:30,15.375
2020-07-23 00:00:00+05:30,30.791666666666668
2020-07-24 00:00:00+05:30,35.208333333333336
2020-07-25 00:00:00+05:30,27.5
2020-07-26 00:00:00+05:30,34.416666666666664
2020-07-27 00:00:00+05:30,28.208333333333332
2020-07-28 00:00:00+05:30,21.875
2020-07-29 00:00:00+05:30,21.166666666666668
2020-07-30 00:00:00+05:30,14.458333333333334
2020-07-31 00:00:00+05:30,31.0
2020-08-01 00:00:00+05:30,
2020-08-02 00:00:00+05:30,
2020-08-03 00:00:00+05:30,19.714285714285715
2020-08-04 00:00:00+05:30,21.583333333333332
2020-08-05 00:00:00+05:30,35.25
2020-08-06 00:00:00+05:30,14.375
2020-08-07 00:00:00+05:30,22.52173913043478
2020-08-08 00:00:00+05:30,46.5
2020-08-09 00:00:00+05:30,19.928571428571427
2020-08-10 00:00:00+05:30,24.727272727272727
2020-08-11 00:00:00+05:30,36.642857142857146
2020-08-12 00:00:00+05:30,21.666666666666668
2020-08-13 00:00:00+05:30,12.875
2020-08-14 00:00:00+05:30,17.666666666666668
2020-08-15 00:00:00+05:30,26.31578947368421
