valid_time,solar_radiation,boundary_layer_height
2025-09-17,173.37865,353.57114
2025-09-18,166.84764,338.6684
2025-09-19,165.45511,438.012
2025-09-20,191.63058,538.86646
2025-09-21,192.93771,436.68524
2025-09-22,190.55869,518.73114
2025-09-23,195.80281,509.6853
2025-09-24,197.50526,424.35785
2025-09-25,195.30446,413.56345
2025-09-26,195.52988,406.13187
2025-09-27,186.30823,338.07858
2025-09-28,175.6707,492.37073
2025-09-29,159.35997,442.15503
2025-09-30,134.85844,356.12338
2025-10-01,142.6263,344.97415
2025-10-02,146.72552,436.95096
2025-10-03,141.52844,358.82462
2025-10-04,170.0594,370.28616
2025-10-05,178.52101,354.24768
2025-10-06,146.6213,314.82544
2025-10-07,46.625145,335.42053
2025-10-08,130.54709,377.74622
2025-10-09,175.1625,352.85498
2025-10-10,178.22362,343.64172
2025-10-11,177.14848,375.48227
2025-10-12,178.60152,298.0594
2025-10-13,178.13625,305.3488
2025-10-14,177.86043,317.0364
2025-10-15,171.4939,434.2264
2025-10-16,175.66354,334.14334
2025-10-17,172.19621,319.9203
2025-10-18,166.76833,327.1658
2025-10-19,163.04968,359.43658
2025-10-20,155.6584,318.6971
2025-10-21,118.3729,250.2636
2025-10-22,161.03278,315.29297
2025-10-23,167.4573,321.52258
2025-10-24,165.42738,393.64383
2025-10-25,163.43242,515.07764
2025-10-26,164.15302,354.1984
2025-10-27,135.17842,388.8308
2025-10-28,131.87123,327.7055
2025-10-29,148.8051,243.45222
2025-10-30,50.329365,267.01062
2025-10-31,143.02074,280.701
2025-11-01,153.8695,390.2838
2025-11-02,156.5183,416.25302
2025-11-03,158.61848,246.32657
2025-11-04,118.85144,168.2962
2025-11-05,150.95995,250.41467
2025-11-06,160.03543,314.52905
2025-11-07,156.81342,221.23965
2025-11-08,157.9438,250.57292
2025-11-09,155.89941,249.60715
2025-11-10,154.16943,240.66313
2025-11-11,153.28928,260.33813
2025-11-12,152.56056,259.1229
2025-11-13,151.15799,274.54535
2025-11-14,150.28658,218.23413
2025-11-15,149.80205,212.51492
2025-11-16,149.19507,205.34035
2025-11-17,146.79028,189.68324
2025-11-18,143.61519,216.17876
2025-11-19,141.80498,216.973
2025-11-20,140.4004,229.52704
2025-11-21,138.38219,304.7438
2025-11-22,138.97058,334.3114
2025-11-23,139.13786,243.1989
2025-11-24,138.86818,239.72136
2025-11-25,139.74051,230.18637
2025-11-26,139.65999,204.84422
2025-11-27,138.64742,181.9353
2025-11-28,135.00865,178.19363
2025-11-29,134.81021,164.786
2025-11-30,138.55386,216.43439
2025-12-01,139.05272,150.1937
2025-12-02,132.6536,146.07843
2025-12-03,138.19348,184.11023
2025-12-04,137.86493,180.15576
2025-12-05,135.6614,211.62027
2025-12-06,249.07935,292.51273
