datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2019-08-07,33.8,26.8,30.0,44.5,30.5,37.5,81.8,0.0,0.0,0.0,14.8,996.4,Partially cloudy
2019-08-08,37.5,28.0,32.1,49.2,33.5,41.4,73.7,0.0,0.0,0.0,14.1,995.9,Partially cloudy
2019-08-09,33.7,29.0,31.1,44.2,32.7,38.6,71.7,0.766,100.0,4.17,21.2,998.1,"Rain, Partially cloudy"
2019-08-10,33.6,27.0,30.2,43.2,31.2,37.5,78.7,0.0,0.0,0.0,22.3,998.9,Partially cloudy
2019-08-11,36.0,27.0,31.8,46.4,31.2,39.8,72.2,0.0,0.0,0.0,11.3,1000.2,Partially cloudy
2019-08-12,35.0,28.0,30.6,47.1,32.7,39.7,80.8,1.111,100.0,12.5,11.2,1000.4,"Rain, Partially cloudy"
2019-08-13,35.0,27.0,29.7,45.2,31.2,37.2,85.3,12.24,100.0,4.17,17.7,1000.8,"Rain, Partially cloudy"
2019-08-14,33.8,26.0,29.4,45.1,26.0,37.0,87.5,8.585,100.0,4.17,10.1,1001.9,"Rain, Partially cloudy"
2019-08-15,34.4,25.3,30.4,45.1,25.3,38.5,81.0,6.942,100.0,4.17,18.3,1001.5,"Rain, Partially cloudy"
2019-08-16,31.8,27.0,29.0,41.1,30.6,35.3,83.0,1.761,100.0,8.33,20.5,999.8,"Rain, Partially cloudy"
2019-08-17,28.0,26.0,26.9,34.5,26.0,29.9,93.0,11.342,100.0,16.67,16.6,999.2,"Rain, Partially cloudy"
2019-08-18,29.7,25.9,27.3,36.8,25.9,30.3,90.8,33.009,100.0,16.67,17.1,1002.9,"Rain, Partially cloudy"
2019-08-19,33.8,25.8,29.9,40.6,25.8,35.1,76.2,0.045,100.0,4.17,14.8,1005.0,"Rain, Partially cloudy"
2019-08-20,34.8,28.0,30.6,42.0,33.5,37.2,75.3,0.0,0.0,0.0,16.6,1004.3,Partially cloudy
2019-08-21,35.8,27.0,31.2,44.3,31.2,38.0,72.2,0.0,0.0,0.0,12.9,1002.8,Partially cloudy
2019-08-22,34.3,26.8,29.5,43.3,29.6,34.7,74.9,0.17,100.0,4.17,11.2,1003.3,"Rain, Partially cloudy"
2019-08-23,35.8,27.0,31.0,44.1,30.1,37.2,69.9,0.51,100.0,4.17,15.7,1003.0,"Rain, Partially cloudy"
2019-08-24,33.0,27.9,30.4,42.8,32.7,37.9,76.7,0.299,100.0,4.17,13.3,1003.2,"Rain, Partially cloudy"
2019-08-25,33.5,26.0,28.4,41.4,26.0,33.0,84.2,2.469,100.0,8.33,13.0,1003.8,"Rain, Partially cloudy"
2019-08-26,34.7,26.0,30.5,44.5,26.0,36.4,75.0,0.0,0.0,0.0,13.3,1003.5,Partially cloudy
2019-08-27,35.9,28.0,32.0,46.6,32.7,39.6,69.9,0.0,0.0,0.0,12.3,1002.4,Partially cloudy
2019-08-28,37.6,28.0,32.6,48.2,32.7,40.9,68.7,0.0,0.0,0.0,11.8,1003.4,Partially cloudy
2019-08-29,37.5,29.0,32.3,48.3,33.6,40.7,69.4,0.0,0.0,0.0,14.8,1004.5,Partially cloudy
2019-08-30,35.8,28.0,31.9,45.8,31.9,40.1,70.9,0.0,0.0,0.0,9.0,1002.0,Partially cloudy
2019-08-31,35.8,30.0,32.3,45.4,37.4,41.0,69.7,0.809,100.0,4.17,9.8,999.9,"Rain, Partially cloudy"
2019-09-01,32.8,27.0,29.9,41.0,30.2,36.8,78.9,0.34,100.0,4.17,19.1,1002.2,"Rain, Partially cloudy"
2019-09-02,35.8,27.0,31.4,46.9,30.6,38.8,72.8,0.0,0.0,0.0,10.6,1002.3,Partially cloudy
2019-09-03,35.8,29.0,31.9,46.4,35.6,40.6,72.8,0.0,0.0,0.0,10.8,1001.1,Partially cloudy
2019-09-04,35.6,29.0,31.4,48.9,35.6,40.9,76.9,0.0,0.0,0.0,13.0,1000.8,Partially cloudy
2019-09-05,35.5,28.0,31.0,46.5,33.5,39.1,76.3,0.0,0.0,0.0,18.4,1001.1,Partially cloudy
2019-09-06,36.2,29.0,30.8,47.1,34.1,38.4,75.5,0.03,100.0,4.17,18.4,1000.3,"Rain, Partially cloudy"
2019-09-07,34.8,27.0,30.1,45.7,30.6,37.4,79.4,39.98,100.0,4.17,14.8,1000.9,"Rain, Partially cloudy"
2019-09-08,35.2,27.0,31.0,45.0,30.6,38.2,75.0,39.98,100.0,4.17,13.0,1002.4,"Rain, Partially cloudy"
2019-09-09,36.2,29.0,32.3,44.0,35.6,39.8,67.2,0.0,0.0,0.0,14.8,1001.0,Partially cloudy
2019-09-10,36.7,28.4,32.6,44.7,34.7,39.6,65.1,0.0,0.0,0.0,11.2,1000.3,Partially cloudy
2019-09-11,38.0,29.0,33.0,46.6,34.5,40.5,64.5,0.0,0.0,0.0,9.4,1001.3,Partially cloudy
2019-09-12,36.6,30.0,32.3,49.8,37.4,42.0,72.2,0.0,0.0,0.0,20.6,1002.9,Partially cloudy
2019-09-13,35.8,28.0,31.8,47.2,34.5,40.2,73.3,0.0,0.0,0.0,13.0,1003.8,Partially cloudy
2019-09-14,34.8,28.0,31.2,44.1,31.9,38.3,71.7,0.0,0.0,0.0,14.1,1004.8,Partially cloudy
2019-09-15,33.6,28.0,30.1,44.1,32.7,37.4,78.2,1.835,100.0,8.33,13.0,1004.8,"Rain, Partially cloudy"
2019-09-16,36.0,27.9,31.5,44.3,33.5,38.5,71.6,0.0,0.0,0.0,9.4,1003.4,Partially cloudy
2019-09-17,36.0,28.0,31.4,43.9,33.5,37.5,68.1,0.493,100.0,8.33,14.1,1004.2,"Rain, Partially cloudy"
2019-09-18,34.7,26.8,30.3,43.8,29.2,35.3,69.0,0.1,100.0,4.17,18.4,1008.1,"Rain, Partially cloudy"
2019-09-19,31.8,25.9,28.5,37.4,25.9,31.9,75.7,0.03,100.0,4.17,16.6,1010.4,"Rain, Partially cloudy"
2019-09-20,34.6,25.8,29.7,42.3,25.8,33.6,72.0,0.0,0.0,0.0,13.0,1008.7,Partially cloudy
2019-09-21,34.6,24.0,28.4,42.0,24.0,31.9,79.3,24.494,100.0,4.17,13.4,1007.7,"Rain, Partially cloudy"
2019-09-22,29.0,24.0,26.4,33.4,24.0,27.9,85.3,0.03,100.0,4.17,15.8,1009.6,"Rain, Partially cloudy"
2019-09-23,31.8,24.0,27.4,37.0,24.0,29.8,79.1,0.0,0.0,0.0,11.2,1010.8,Partially cloudy
2019-09-24,33.6,24.4,28.2,39.7,24.4,31.1,75.5,0.0,0.0,0.0,12.9,1011.0,Partially cloudy
2019-09-25,34.6,24.0,28.4,40.0,24.0,30.9,75.5,0.0,0.0,0.0,11.8,1012.2,Partially cloudy
2019-09-26,33.1,26.0,28.7,39.7,26.0,32.0,75.0,0.0,0.0,0.0,16.6,1012.5,Partially cloudy
2019-09-27,31.6,25.0,27.7,37.2,25.0,30.3,77.7,0.0,0.0,0.0,14.8,1011.3,Partially cloudy
2019-09-28,31.7,24.8,27.5,37.0,24.8,29.8,77.8,0.0,0.0,0.0,18.4,1009.5,Partially cloudy
2019-09-29,30.8,24.0,26.8,35.6,24.0,28.6,80.6,0.305,100.0,4.17,14.4,1010.2,"Rain, Partially cloudy"
2019-09-30,30.9,24.0,26.8,36.9,24.0,28.6,80.7,0.299,100.0,4.17,14.8,1009.2,"Rain, Partially cloudy"
2019-10-01,31.9,24.0,27.5,37.5,24.0,29.8,79.0,0.299,100.0,4.17,11.2,1008.4,"Rain, Partially cloudy"
2019-10-02,32.8,23.0,28.0,37.5,23.0,29.8,73.6,0.0,0.0,0.0,7.7,1009.6,Partially cloudy
2019-10-03,34.1,21.5,27.9,37.7,21.5,29.6,72.2,44.312,100.0,8.33,16.7,1009.8,"Rain, Partially cloudy"
2019-10-04,30.8,22.6,26.2,34.9,22.6,27.4,76.9,0.0,0.0,0.0,15.0,1010.9,Partially cloudy
2019-10-05,31.8,22.0,26.6,33.0,22.0,27.1,65.4,0.0,0.0,0.0,15.4,1010.7,Partially cloudy
2019-10-06,32.8,22.0,26.9,34.6,22.0,27.5,66.8,0.0,0.0,0.0,11.3,1011.2,Partially cloudy
2019-10-07,31.6,23.0,26.9,33.0,23.0,27.4,67.2,0.0,0.0,0.0,17.3,1012.5,Partially cloudy
2019-10-08,31.6,21.0,26.4,32.0,21.0,26.6,61.4,0.0,0.0,0.0,15.1,1011.9,Clear
2019-10-09,33.4,21.5,27.1,33.5,21.5,27.7,62.9,0.0,0.0,0.0,7.9,1011.7,Clear
2019-10-10,33.7,21.6,27.2,33.8,21.6,27.5,60.1,0.0,0.0,0.0,11.2,1011.2,Clear
2019-10-11,32.6,21.1,26.9,32.6,21.1,27.2,61.9,0.0,0.0,0.0,9.3,1010.7,Clear
2019-10-12,32.8,22.0,27.4,34.6,22.0,28.1,63.8,0.0,0.0,0.0,9.4,1011.7,Clear
2019-10-13,32.8,22.0,27.2,34.6,22.0,27.9,62.4,0.0,0.0,0.0,9.0,1012.1,Clear
2019-10-14,33.8,21.4,27.0,35.3,21.4,27.8,63.9,0.0,0.0,0.0,7.2,1012.9,Clear
2019-10-15,33.8,21.5,27.4,35.7,21.5,28.3,63.4,0.0,0.0,0.0,9.4,1013.6,Clear
2019-10-16,33.6,22.6,27.9,35.7,22.6,29.0,65.3,0.134,100.0,4.17,8.2,1013.8,Rain
2019-10-17,33.0,22.7,27.5,35.3,22.7,28.5,65.3,0.0,0.0,0.0,9.4,1013.5,Clear
2019-10-18,33.8,22.2,27.4,36.6,22.2,28.3,59.9,0.0,0.0,0.0,37.1,1013.7,Clear
2019-10-19,32.0,21.7,26.6,33.5,21.7,27.2,58.9,0.0,0.0,0.0,13.0,1015.2,Partially cloudy
2019-10-20,31.8,20.0,25.9,31.0,20.0,25.8,57.7,0.0,0.0,0.0,12.1,1014.9,Partially cloudy
2019-10-21,31.6,18.6,24.8,31.1,18.6,24.7,57.1,0.0,0.0,0.0,16.6,1013.2,Partially cloudy
2019-10-22,30.8,18.0,24.0,30.0,18.0,23.9,57.2,0.0,0.0,0.0,14.1,1010.3,Partially cloudy
2019-10-23,31.8,17.8,24.5,31.5,17.8,24.5,56.6,0.0,0.0,0.0,11.5,1009.7,Clear
2019-10-24,31.0,18.6,24.7,31.5,18.6,24.8,63.0,0.0,0.0,0.0,7.6,1010.6,Clear
2019-10-25,30.5,19.5,24.5,30.6,19.5,24.7,62.1,0.0,0.0,0.0,11.1,1012.0,Clear
2019-10-26,30.0,18.6,24.3,30.6,18.6,24.5,64.2,0.0,0.0,0.0,9.4,1013.4,Clear
2019-10-27,31.1,18.9,24.5,30.5,18.9,24.4,60.2,0.0,0.0,0.0,15.4,1012.9,Clear
2019-10-28,29.8,18.9,24.3,29.8,18.9,24.3,59.2,0.0,0.0,0.0,11.2,1013.4,Clear
2019-10-29,28.6,19.7,23.9,29.7,19.7,24.2,69.2,0.0,0.0,0.0,5.4,1014.2,Partially cloudy
2019-10-30,30.6,20.7,24.9,31.0,20.7,25.0,62.8,0.0,0.0,0.0,9.4,1012.8,Partially cloudy
2019-10-31,31.8,18.7,24.3,31.4,18.7,24.4,64.2,0.0,0.0,0.0,11.2,1012.1,Partially cloudy
2019-11-01,31.6,18.4,24.8,32.8,18.4,25.3,67.0,0.0,0.0,0.0,11.2,1012.2,Partially cloudy
2019-11-02,29.0,20.0,23.9,30.1,20.0,24.1,71.2,0.045,100.0,4.17,16.0,1013.9,"Rain, Partially cloudy"
2019-11-03,27.0,19.0,22.8,27.8,19.0,22.8,77.7,0.255,100.0,4.17,15.8,1014.7,"Rain, Partially cloudy"
2019-11-04,29.0,19.0,23.4,29.2,19.0,23.5,68.7,0.0,0.0,0.0,13.6,1014.4,Partially cloudy
2019-11-05,29.8,18.0,23.3,29.3,18.0,23.2,58.8,0.0,0.0,0.0,21.5,1011.6,Clear
2019-11-06,31.6,16.6,23.6,30.5,16.6,23.4,52.8,0.0,0.0,0.0,11.2,1009.4,Partially cloudy
2019-11-07,24.7,18.0,21.0,24.7,18.0,21.0,71.8,0.771,100.0,8.33,14.8,1010.8,"Rain, Partially cloudy"
2019-11-08,29.4,17.2,22.2,29.0,17.2,22.2,69.3,0.3,100.0,4.17,11.2,1013.5,"Rain, Partially cloudy"
2019-11-09,29.3,16.0,22.1,28.6,16.0,22.0,63.6,0.0,0.0,0.0,16.6,1014.2,Clear
2019-11-10,28.6,16.2,21.2,28.0,16.2,21.2,60.1,0.0,0.0,0.0,13.3,1014.3,Clear
2019-11-11,27.7,14.8,20.8,27.2,14.8,20.8,56.1,0.0,0.0,0.0,11.2,1013.1,Partially cloudy
2019-11-12,27.0,14.0,20.0,26.6,14.0,20.0,58.2,0.0,0.0,0.0,13.0,1014.1,Clear
2019-11-13,28.0,14.6,20.8,27.4,14.6,20.8,62.8,0.0,0.0,0.0,9.4,1016.0,Partially cloudy
2019-11-14,26.0,16.8,20.9,26.0,16.8,20.9,69.7,0.0,0.0,0.0,9.4,1016.7,Partially cloudy
2019-11-15,27.4,17.0,21.3,27.7,17.0,21.3,70.6,0.0,0.0,0.0,9.4,1015.8,Partially cloudy
2019-11-16,28.8,17.8,21.8,28.6,17.8,21.8,63.2,0.0,0.0,0.0,22.3,1015.6,Partially cloudy
2019-11-17,28.6,15.0,21.1,28.2,15.0,21.1,63.9,0.0,0.0,0.0,16.6,1015.5,Clear
2019-11-18,25.0,15.0,19.6,25.0,15.0,19.6,66.6,0.0,0.0,0.0,18.4,1015.0,Partially cloudy
2019-11-19,26.3,13.9,19.7,26.3,13.9,19.7,63.0,0.0,0.0,0.0,11.2,1014.3,Clear
2019-11-20,27.4,14.1,19.8,27.2,14.1,19.8,63.1,0.0,0.0,0.0,9.4,1014.7,Clear
2019-11-21,27.9,13.8,19.8,27.4,13.8,19.8,64.2,0.0,0.0,0.0,9.4,1016.7,Partially cloudy
2019-11-22,27.1,14.0,21.0,27.3,14.0,21.0,59.3,0.0,0.0,0.0,9.4,1016.8,Partially cloudy
2019-11-23,26.2,15.4,20.6,26.2,15.4,20.6,63.0,0.0,0.0,0.0,13.0,1016.4,Partially cloudy
2019-11-24,26.2,15.0,20.6,26.2,15.0,20.6,66.9,0.0,0.0,0.0,13.0,1015.7,Partially cloudy
2019-11-25,27.0,15.2,20.9,26.7,15.2,20.8,65.7,0.0,0.0,0.0,9.4,1016.1,Partially cloudy
2019-11-26,28.0,17.1,22.1,27.8,17.1,22.1,60.1,0.0,0.0,0.0,18.4,1015.5,Partially cloudy
2019-11-27,26.5,15.9,20.6,26.5,15.9,20.6,70.4,0.0,0.0,0.0,16.6,1015.5,Partially cloudy
2019-11-28,22.4,16.8,19.1,22.4,16.8,19.1,75.3,0.119,100.0,4.17,22.3,1016.4,"Rain, Partially cloudy"
2019-11-29,24.2,14.1,18.4,24.2,14.1,18.4,76.6,0.0,0.0,0.0,11.2,1016.9,Clear
2019-11-30,21.9,13.0,16.8,21.9,13.0,16.8,82.3,0.0,0.0,0.0,13.5,1017.3,Clear
2019-12-01,22.8,11.2,16.5,22.8,11.2,16.5,73.1,0.0,0.0,0.0,16.6,1016.9,Clear
2019-12-02,22.6,10.2,15.8,22.6,10.2,15.8,68.8,0.0,0.0,0.0,18.4,1017.6,Clear
2019-12-03,23.9,10.0,16.0,23.9,8.7,16.0,60.2,0.0,0.0,0.0,16.6,1016.8,Clear
2019-12-04,23.2,9.2,16.2,23.2,8.7,16.2,59.9,0.0,0.0,0.0,9.4,1018.9,Partially cloudy
2019-12-05,22.4,9.1,16.0,22.4,9.1,16.0,65.8,0.0,0.0,0.0,9.4,1021.0,Partially cloudy
2019-12-06,23.7,10.2,16.3,23.7,10.2,16.3,74.2,0.0,0.0,0.0,13.0,1020.2,Partially cloudy
2019-12-07,23.8,10.8,16.3,23.8,10.8,16.3,76.6,0.0,0.0,0.0,11.2,1019.2,Clear
2019-12-08,23.0,10.7,16.4,23.0,10.7,16.4,73.9,0.0,0.0,0.0,11.2,1018.8,Clear
2019-12-09,22.9,9.7,16.0,22.9,9.7,16.0,67.4,0.0,0.0,0.0,9.4,1018.1,Clear
2019-12-10,22.0,9.4,15.4,22.0,8.7,15.3,70.4,0.0,0.0,0.0,9.2,1015.5,Clear
2019-12-11,22.5,9.7,16.2,22.5,9.7,16.2,70.0,0.0,0.0,0.0,11.2,1013.8,Partially cloudy
2019-12-12,21.0,14.2,16.9,21.0,14.2,16.9,75.4,27.045,100.0,8.33,20.5,1012.6,"Rain, Partially cloudy"
2019-12-13,19.0,13.3,15.5,19.0,13.3,15.5,90.9,7.34,100.0,8.33,18.4,1013.1,"Rain, Partially cloudy"
2019-12-14,18.3,12.0,14.6,18.3,12.0,14.6,82.7,0.0,0.0,0.0,9.4,1019.7,Partially cloudy
2019-12-15,18.8,10.0,13.6,18.8,8.7,13.5,87.3,0.0,0.0,0.0,14.8,1019.5,Partially cloudy
2019-12-16,12.6,10.9,11.2,12.6,10.9,11.2,93.7,0.0,0.0,0.0,14.8,1020.0,Partially cloudy
2019-12-17,12.1,8.7,11.0,12.1,8.4,10.9,86.0,0.0,0.0,0.0,14.8,1021.2,Partially cloudy
2019-12-18,17.5,8.4,11.4,17.5,7.6,10.9,85.8,0.0,0.0,0.0,14.8,1019.9,Partially cloudy
2019-12-19,14.5,6.9,10.3,14.5,6.8,10.2,92.8,0.0,0.0,0.0,9.4,1018.5,Clear
2019-12-20,16.4,9.0,11.1,16.4,9.0,11.0,94.6,0.0,0.0,0.0,12.4,1016.1,Partially cloudy
2019-12-21,17.0,9.6,12.4,17.0,9.1,12.3,92.7,0.0,0.0,0.0,13.0,1017.1,Partially cloudy
2019-12-22,14.0,9.0,10.8,14.0,7.2,10.2,96.1,0.0,0.0,0.0,15.0,1018.2,Partially cloudy
2019-12-23,12.0,6.9,9.7,12.0,5.7,8.8,93.8,0.0,0.0,0.0,13.0,1017.6,Partially cloudy
2019-12-24,15.4,7.5,10.3,15.4,6.4,9.9,90.9,0.0,0.0,0.0,9.4,1019.4,Partially cloudy
2019-12-25,11.1,7.0,8.5,11.1,4.5,7.1,94.8,0.0,0.0,0.0,14.8,1018.4,Partially cloudy
2019-12-26,12.5,6.1,8.4,12.5,4.5,7.3,89.9,0.0,0.0,0.0,13.0,1017.8,Partially cloudy
2019-12-27,13.2,5.5,8.5,13.2,5.1,8.0,86.3,0.0,0.0,0.0,9.4,1018.6,Partially cloudy
2019-12-28,12.5,3.0,7.0,12.5,3.0,6.8,95.0,0.0,0.0,0.0,9.4,1019.4,Partially cloudy
2019-12-29,14.8,4.6,8.7,14.8,4.0,8.6,89.3,0.0,0.0,0.0,11.2,1019.8,Partially cloudy
2019-12-30,9.1,4.7,6.5,7.9,3.7,5.7,98.4,0.0,0.0,0.0,11.2,1019.1,Partially cloudy
2019-12-31,14.2,4.7,8.4,14.2,2.4,7.5,83.3,0.0,0.0,0.0,11.2,1020.3,Partially cloudy
2020-01-01,19.6,3.8,11.1,19.6,3.6,10.9,80.8,0.0,0.0,0.0,14.8,1021.0,Partially cloudy
2020-01-02,21.7,6.4,13.9,21.7,6.4,13.9,76.2,0.0,0.0,0.0,9.4,1020.8,Partially cloudy
2020-01-03,22.0,9.4,15.3,22.0,9.4,15.3,77.3,0.0,0.0,0.0,13.0,1018.3,Partially cloudy
2020-01-04,21.1,9.4,14.3,21.1,9.4,14.3,77.9,0.0,0.0,0.0,14.8,1017.5,Partially cloudy
2020-01-05,20.2,8.6,14.2,20.2,8.6,14.2,73.0,0.0,0.0,0.0,16.6,1017.9,Partially cloudy
2020-01-06,18.9,11.0,14.4,18.9,11.0,14.4,76.7,0.0,0.0,0.0,13.0,1018.8,Partially cloudy
2020-01-07,18.0,13.0,15.2,18.0,13.0,15.2,83.5,3.432,100.0,4.17,14.8,1016.3,"Rain, Partially cloudy"
2020-01-08,14.2,11.0,13.0,14.2,11.0,13.0,94.8,17.373,100.0,12.5,18.4,1014.5,"Rain, Partially cloudy"
2020-01-09,14.0,8.0,10.9,14.0,6.5,10.1,89.1,0.0,0.0,0.0,16.6,1019.3,Partially cloudy
2020-01-10,17.0,6.0,10.7,17.0,3.6,10.0,84.6,0.0,0.0,0.0,15.5,1019.8,Partially cloudy
2020-01-11,19.0,7.0,12.1,19.0,6.4,11.9,76.9,0.0,0.0,0.0,14.8,1019.4,Partially cloudy
2020-01-12,21.8,8.3,13.8,21.8,7.6,13.7,74.7,0.0,0.0,0.0,13.0,1016.2,Partially cloudy
2020-01-13,21.0,9.6,15.0,21.0,9.6,15.0,80.1,0.83,100.0,4.17,19.1,1011.6,"Rain, Partially cloudy"
2020-01-14,16.1,10.0,13.3,16.1,8.7,13.2,89.7,0.0,0.0,0.0,13.0,1015.4,Partially cloudy
2020-01-15,19.1,8.2,13.2,19.1,7.7,13.2,85.2,0.0,0.0,0.0,11.2,1016.3,Partially cloudy
2020-01-16,15.2,8.0,12.2,15.2,6.8,12.1,90.1,4.045,100.0,16.67,11.2,1015.3,"Rain, Partially cloudy"
2020-01-17,16.7,11.4,13.0,16.7,11.4,13.0,91.4,2.39,100.0,8.33,13.0,1016.4,"Rain, Partially cloudy"
2020-01-18,16.5,10.5,12.5,16.5,10.5,12.5,88.2,0.0,0.0,0.0,11.2,1018.3,Partially cloudy
2020-01-19,15.8,7.9,10.5,15.8,5.0,9.4,92.1,0.0,0.0,0.0,16.9,1019.2,Partially cloudy
2020-01-20,15.3,8.0,11.0,15.3,6.0,10.3,94.8,0.0,0.0,0.0,13.0,1018.1,Partially cloudy
2020-01-21,19.7,10.3,13.6,19.7,10.3,13.6,87.7,0.0,0.0,0.0,11.2,1018.6,Partially cloudy
2020-01-22,16.4,8.3,11.6,16.4,7.6,11.3,92.9,0.0,0.0,0.0,14.8,1020.7,Partially cloudy
2020-01-23,19.8,9.0,13.1,19.8,7.0,12.5,70.4,0.0,0.0,0.0,19.3,1018.8,Clear
2020-01-24,20.3,6.0,13.0,20.3,3.3,12.3,66.2,0.0,0.0,0.0,22.3,1016.4,Partially cloudy
2020-01-25,19.5,7.0,13.4,19.5,7.0,13.4,68.9,0.0,0.0,0.0,12.2,1016.5,Clear
2020-01-26,22.2,8.0,14.2,22.2,8.0,14.2,73.6,0.0,0.0,0.0,14.8,1014.8,Clear
2020-01-27,22.0,10.3,15.7,22.0,10.3,15.7,72.5,0.0,0.0,0.0,16.6,1012.1,Partially cloudy
2020-01-28,21.1,13.0,15.8,21.1,13.0,15.8,88.1,8.701,100.0,25.0,22.3,1010.7,"Rain, Partially cloudy"
2020-01-29,20.0,11.0,14.8,20.0,11.0,14.8,83.1,4.253,100.0,4.17,13.2,1016.7,"Rain, Partially cloudy"
2020-01-30,19.4,9.0,14.0,19.4,7.2,13.9,82.2,0.0,0.0,0.0,18.4,1017.7,Clear
2020-01-31,18.7,7.0,12.4,18.7,5.2,12.0,80.4,0.0,0.0,0.0,13.4,1015.5,Clear
2020-02-01,19.1,7.6,13.0,19.1,7.6,12.9,76.1,0.0,0.0,0.0,14.8,1018.3,Partially cloudy
2020-02-02,18.4,7.0,12.0,18.4,5.2,11.9,80.6,0.0,0.0,0.0,18.4,1019.9,Partially cloudy
2020-02-03,21.0,6.8,13.6,21.0,6.2,13.5,70.3,0.0,0.0,0.0,12.4,1018.5,Clear
2020-02-04,21.4,7.6,14.6,21.4,7.6,14.6,67.6,0.0,0.0,0.0,14.8,1016.8,Clear
2020-02-05,20.9,8.7,14.3,20.9,7.9,14.1,75.0,0.0,0.0,0.0,16.6,1017.1,Clear
2020-02-06,19.0,7.6,12.9,19.0,6.8,12.8,75.1,0.0,0.0,0.0,11.2,1016.4,Clear
2020-02-07,19.2,7.5,13.1,19.2,7.5,13.1,74.0,0.0,0.0,0.0,14.8,1018.9,Clear
2020-02-08,20.5,8.8,13.6,20.5,7.9,13.5,73.6,0.0,0.0,0.0,18.4,1020.8,Clear
2020-02-09,21.7,8.0,14.2,21.7,7.9,14.2,75.0,0.0,0.0,0.0,61.3,1021.3,Clear
2020-02-10,20.5,7.0,13.4,20.5,6.2,13.2,74.7,0.0,0.0,0.0,13.0,1019.3,Partially cloudy
2020-02-11,22.2,7.8,14.9,22.2,7.8,14.9,71.8,0.0,0.0,0.0,11.2,1019.4,Clear
2020-02-12,23.9,10.0,16.1,23.9,9.1,16.0,76.5,0.0,0.0,0.0,22.3,1018.9,Clear
2020-02-13,27.0,11.0,18.7,27.3,11.0,18.7,67.4,0.0,0.0,0.0,22.3,1015.7,Clear
2020-02-14,24.4,13.1,18.5,24.4,13.1,18.5,60.5,0.0,0.0,0.0,25.9,1012.9,Clear
2020-02-15,25.0,10.0,17.4,25.0,8.4,17.3,56.5,0.0,0.0,0.0,25.9,1013.2,Clear
2020-02-16,26.1,10.7,17.8,26.1,10.7,17.8,59.9,0.0,0.0,0.0,14.8,1016.3,Clear
2020-02-17,25.9,10.9,17.4,25.9,10.9,17.4,64.7,0.0,0.0,0.0,22.3,1017.4,Clear
2020-02-18,25.2,11.0,17.8,25.2,11.0,17.8,55.3,0.0,0.0,0.0,20.5,1014.6,Clear
2020-02-19,26.0,10.0,18.9,26.0,10.0,18.9,59.4,0.0,0.0,0.0,22.3,1013.2,Partially cloudy
2020-02-20,26.9,15.2,20.7,27.1,15.2,20.7,60.5,1.0,100.0,4.17,24.1,1012.8,"Rain, Partially cloudy"
2020-02-21,20.0,14.0,17.2,20.0,14.0,17.2,82.5,0.0,0.0,0.0,27.7,1016.6,Partially cloudy
2020-02-22,24.0,13.0,17.9,24.0,13.0,17.9,77.9,0.0,0.0,0.0,14.8,1020.1,Partially cloudy
2020-02-23,26.4,14.5,20.0,26.4,14.5,20.0,74.9,0.0,0.0,0.0,14.8,1018.0,Partially cloudy
2020-02-24,25.7,14.1,19.7,25.7,14.1,19.7,71.5,0.0,0.0,0.0,13.0,1014.7,Clear
2020-02-25,25.5,14.0,19.4,25.5,14.0,19.4,75.5,0.0,0.0,0.0,18.4,1013.5,Clear
2020-02-26,26.7,14.4,20.3,27.0,14.4,20.3,70.3,0.0,0.0,0.0,14.2,1014.1,Clear
2020-02-27,27.0,15.0,20.7,27.1,15.0,20.7,77.5,0.0,0.0,0.0,13.0,1014.5,Partially cloudy
2020-02-28,25.9,17.9,21.3,25.9,17.9,21.3,76.0,0.0,0.0,0.0,20.5,1013.0,Partially cloudy
2020-02-29,26.9,16.0,20.2,28.0,16.0,20.3,79.8,18.403,100.0,8.33,24.1,1012.2,"Rain, Partially cloudy"
2020-03-01,26.1,15.0,20.5,26.1,15.0,20.5,74.0,0.0,0.0,0.0,20.5,1013.0,Partially cloudy
2020-03-02,28.0,16.3,21.4,28.1,16.3,21.4,74.8,0.0,0.0,0.0,13.0,1012.7,Partially cloudy
2020-03-03,28.1,15.9,21.8,27.7,15.9,21.8,66.8,0.0,0.0,0.0,13.0,1011.2,Partially cloudy
2020-03-04,28.4,16.2,21.1,29.0,16.2,21.1,66.4,0.0,0.0,0.0,21.2,1010.2,Partially cloudy
2020-03-05,26.4,15.0,19.5,26.4,15.0,19.5,77.1,15.553,100.0,12.5,24.1,1010.4,"Rain, Partially cloudy"
2020-03-06,21.1,13.0,16.0,21.1,13.0,16.0,87.3,28.299,100.0,16.67,18.4,1009.3,"Rain, Partially cloudy"
2020-03-07,20.6,14.0,17.2,20.6,14.0,17.2,84.8,0.0,0.0,0.0,14.8,1013.9,Partially cloudy
2020-03-08,25.0,13.6,18.3,25.0,13.6,18.3,76.9,84.214,100.0,4.17,22.3,1016.1,"Rain, Partially cloudy"
2020-03-09,25.0,13.8,18.6,25.0,13.8,18.6,69.4,0.0,0.0,0.0,22.3,1013.2,Clear
